market,gamma,mean_price,mean_profit,same_price_rate,price_change,profit_change,action_tv,converged
many_agents_many_prices,0.01,2.2696135,301.991234871077,0.0,0.004383999999999499,0.8507450475538008,0.03647500000000001,False
many_agents_many_prices,0.3,2.2888454999999994,304.6106204472522,0.00018,0.0010894999999995214,0.2385017668157161,0.0030399999999999733,True
many_agents_many_prices,0.6,2.2729549999999996,300.22658604720374,0.00146,0.00033699999999958763,0.038275535704087815,0.0019300000000000012,True
many_agents_many_prices,0.95,2.2865375,303.8568618254098,0.00016,0.0027354999999995577,0.29130011150920154,0.012460000000000013,True
many_agents_many_prices,0.99,2.279463,302.16333369655973,0.0006,0.002642499999999881,0.45764354977643507,0.017759999999999998,True
